#LFN              Site
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/3E961014-30E8-E211-8B4B-0023AEFDEAA8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/28E931A5-FC86-E211-A10A-001E67397021.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/28E931A5-FC86-E211-A10A-001E67397021.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/30268034-32E8-E211-BA27-0023AEFDEA04.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20002/D29937F8-1588-E211-9BAA-001E67397454.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20002/D29937F8-1588-E211-9BAA-001E67397454.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/185C976D-32E8-E211-94EE-0023AEFDECA8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/A6E5A37F-6287-E211-AA80-001E673969D2.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/A6E5A37F-6287-E211-AA80-001E673969D2.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/306B5F59-E186-E211-90B4-001E67397AA3.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/306B5F59-E186-E211-90B4-001E67397AA3.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/ACB05463-41E8-E211-9E1C-0023AEFDC1A0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/C66439FF-2583-E211-9CEC-002590200A00.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/C66439FF-2583-E211-9CEC-002590200A00.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/64077860-8926-E211-BF88-0024E86E8D66.root T2_US_UCSD
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/B250AAB9-8926-E211-BE83-848F69FD2823.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/266E3415-3A86-E211-8F3A-001E67397AA3.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/266E3415-3A86-E211-8F3A-001E67397AA3.root T1_US_FNAL
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/551/F6706C2B-D740-E211-8F8D-001D09F241B9.root T2_US_UCSD
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/551/F6706C2B-D740-E211-8F8D-001D09F241B9.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A0879750-171D-E211-8856-848F69FD291C.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/08DD4A39-B485-E211-9F33-001E673983F4.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/08DD4A39-B485-E211-9F33-001E673983F4.root T1_US_FNAL
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/30E0A194-9E0E-E211-A554-003048FFD740.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00003/EC784AE2-DD29-E211-83B6-00A0D1EE8EB4.root T2_US_UCSD
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/BE16B0B0-8C0E-E211-8D34-002618FDA262.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/76A48D71-E01F-E411-BCDF-0025905B8606.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/243DC808-6282-E211-B9C4-0025902008F0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/243DC808-6282-E211-B9C4-0025902008F0.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/8ECA36B2-A327-E211-8CBF-00A0D1EE8E08.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/DEE04EEF-1B85-E211-928C-001E67396BAD.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/DEE04EEF-1B85-E211-928C-001E67396BAD.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/7AD27B31-B427-E211-875E-0024E8768258.root T2_US_UCSD
/store/data/Run2012C/SingleElectron/AOD/22Jan2013-v1/30000/6627EBE0-0C83-E211-9CB3-C860001BD8CE.root T2_US_Wisconsin
/store/data/Run2012C/SingleElectron/AOD/22Jan2013-v1/30000/6627EBE0-0C83-E211-9CB3-C860001BD8CE.root T2_US_Florida
/store/data/Run2012C/SingleElectron/AOD/22Jan2013-v1/30000/6627EBE0-0C83-E211-9CB3-C860001BD8CE.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/6AC5B198-C185-E211-B348-003048D47754.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/6AC5B198-C185-E211-B348-003048D47754.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/74A68273-4688-E211-BA37-003048D4601C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/74A68273-4688-E211-BA37-003048D4601C.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00000/9C34BB3E-861B-E211-9748-008CFA001F78.root T2_US_UCSD
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/82A92F38-2CE8-E211-8CA9-0023AEFD8A4C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/D2A4064A-2683-E211-8A0A-001E67398223.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/D2A4064A-2683-E211-8A0A-001E67398223.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/6802BFD7-ED81-E211-AE1C-001E67397CB0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/6802BFD7-ED81-E211-AE1C-001E67397CB0.root T1_US_FNAL
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/7C107A95-B20E-E211-A588-003048FFD7BE.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00000/0EA1E600-611A-E211-BDAB-0024E8768299.root T2_US_UCSD
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/FA8AF2A7-3F26-E211-9CFE-848F69FD291C.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/0C0E7823-1E84-E211-AF66-001E673989DF.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/0C0E7823-1E84-E211-AF66-001E673989DF.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/B0F3E631-DC82-E211-B2F2-003048D460D4.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/B0F3E631-DC82-E211-B2F2-003048D460D4.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/92C6FB6F-E01F-E411-98D2-0025905A6060.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/920187CD-40E8-E211-B440-0023AEFDC1C4.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/F27794DA-4381-E211-9E54-003048D462B2.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/F27794DA-4381-E211-9E54-003048D462B2.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A6FD271D-AD26-E211-B023-00266CF252D4.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/C2785E07-5D82-E211-A223-002590200B70.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/C2785E07-5D82-E211-A223-002590200B70.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/14110316-5885-E211-9F18-001E67396DF1.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/14110316-5885-E211-9F18-001E67396DF1.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/90216387-E981-E211-8A72-002481E1506A.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/90216387-E981-E211-8A72-002481E1506A.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/4E49547E-19E8-E211-874B-0023AEFDEC04.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/BE9BD298-31E8-E211-AA4C-0023AEFDE4CC.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/4A051AEE-D584-E211-95A1-002481E14E58.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/4A051AEE-D584-E211-95A1-002481E14E58.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/F2F00639-5E81-E211-96F6-002590200B0C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/F2F00639-5E81-E211-96F6-002590200B0C.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/70C8E599-48E8-E211-85EF-0023AEFDE4F4.root T2_US_Florida
/store/data/Run2012B/SingleElectron/AOD/22Jan2013-v1/20000/A0981FF8-987D-E211-83B9-003048CFC628.root T2_US_Wisconsin
/store/data/Run2012B/SingleElectron/AOD/22Jan2013-v1/20000/A0981FF8-987D-E211-83B9-003048CFC628.root T1_US_FNAL
/store/data/Run2012B/SingleElectron/AOD/22Jan2013-v1/20000/A0981FF8-987D-E211-83B9-003048CFC628.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/500B971C-1B88-E211-B72C-002590200B74.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/500B971C-1B88-E211-B72C-002590200B74.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/C03136B1-EE1F-E411-97B9-002354EF3BE6.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/0C81ACCC-6E83-E211-BD96-0025B3E0657E.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/0C81ACCC-6E83-E211-BD96-0025B3E0657E.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/12FF5B0E-3886-E211-A4C2-D8D385FF65C0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/12FF5B0E-3886-E211-A4C2-D8D385FF65C0.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/68058D99-F12B-E311-AB60-00A0D1E952C2.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/68058D99-F12B-E311-AB60-00A0D1E952C2.root T2_US_Vanderbilt
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/487/DEB607C7-E13F-E211-867C-001D09F29114.root T2_US_UCSD
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/487/DEB607C7-E13F-E211-867C-001D09F29114.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/BADCFE18-2683-E211-8F7E-002590200A98.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/BADCFE18-2683-E211-8F7E-002590200A98.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/0C5ABC86-20E8-E211-A193-0023AEFD883C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/3CAE586E-5D85-E211-8E19-001E673982E6.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/3CAE586E-5D85-E211-8E19-001E673982E6.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/8C14D032-C585-E211-A716-003048D46022.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/8C14D032-C585-E211-A716-003048D46022.root T1_US_FNAL
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/551/58549C5E-CF40-E211-9B2B-003048D2C174.root T2_US_UCSD
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/551/58549C5E-CF40-E211-9B2B-003048D2C174.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/5C6F742A-BB87-E211-BC4D-0025B3E06448.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/5C6F742A-BB87-E211-BC4D-0025B3E06448.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/D223F999-D51F-E411-9BFE-0025905964BA.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/6CC507B4-1988-E211-A3A4-003048D476CC.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/6CC507B4-1988-E211-A3A4-003048D476CC.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/78C9FB3F-5E86-E211-AFC9-001E673969FF.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/78C9FB3F-5E86-E211-AFC9-001E673969FF.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/A8078F5B-4DE8-E211-9AC6-0023AEFDEE88.root T2_US_Florida
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/30000/7CF82599-CB1F-E411-A2AD-002354EF3BDC.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00002/502EC90D-3929-E211-A558-00A0D1EEAAF4.root T2_US_UCSD
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/D01A2C71-202C-E311-BB07-842B2B688F18.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/D01A2C71-202C-E311-BB07-842B2B688F18.root T2_US_Vanderbilt
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/42FEBAE5-3127-E211-817B-00266CFAE24C.root T2_US_UCSD
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/BAD22E64-930E-E211-A7E2-002618943884.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/6640F2F6-2FE8-E211-94BB-0023AEFDEC10.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/40AC3723-2285-E211-BA8A-002481E14E50.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/40AC3723-2285-E211-BA8A-002481E14E50.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/F4189925-26E8-E211-8080-0023AEFDEE5C.root T2_US_Florida
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00003/E242CC71-EE29-E211-B94B-848F69FD4ED1.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/CE918A40-D782-E211-BCEB-00304866C360.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/CE918A40-D782-E211-BCEB-00304866C360.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/28E5C071-1085-E211-B931-003048D47A0E.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/28E5C071-1085-E211-B931-003048D47A0E.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/9A43190E-42E8-E211-AC3D-0023AEFDEC04.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/8413D73F-D385-E211-947E-0025B3E065CA.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/8413D73F-D385-E211-947E-0025B3E065CA.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/A0AB7A6C-D11F-E411-B46D-0025905A60D2.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/88779EC8-8985-E211-BD6C-003048D4775E.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/88779EC8-8985-E211-BD6C-003048D4775E.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/30000/5A234309-C71F-E411-A746-0025905964BE.root T1_US_FNAL
/store/data/Run2012C/SingleElectron/AOD/22Jan2013-v1/30000/88FACD60-1983-E211-B6C4-003048CF9788.root T2_US_Wisconsin
/store/data/Run2012C/SingleElectron/AOD/22Jan2013-v1/30000/88FACD60-1983-E211-B6C4-003048CF9788.root T2_US_Florida
/store/data/Run2012C/SingleElectron/AOD/22Jan2013-v1/30000/88FACD60-1983-E211-B6C4-003048CF9788.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/A632539A-49E8-E211-936B-0023AEFDE4F4.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/50FF0380-DA81-E211-A8ED-0025B3E06612.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/50FF0380-DA81-E211-A8ED-0025B3E06612.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/5461CD32-41E8-E211-B15C-0023AEFDEA9C.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/C4A87FF2-30E8-E211-AE56-0023AEFDEE80.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/F4777982-5487-E211-9A2D-002481E0D6AE.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/F4777982-5487-E211-9A2D-002481E0D6AE.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/AA113D46-5726-E211-95A0-00266CF9B2D4.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/5C7F8C68-5F87-E211-9908-001E67396FE5.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/5C7F8C68-5F87-E211-9908-001E67396FE5.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/44E4FFE9-F02B-E311-ADCE-00A0D1E70940.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/44E4FFE9-F02B-E311-ADCE-00A0D1E70940.root T2_US_Vanderbilt
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/7EEDCEAE-1CE8-E211-A728-0023AEFDEE54.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/C0253D01-3185-E211-AB76-003048D47A7E.root T2_US_Florida
